"id","latitude","longitude","addr:city","addr:country","addr:district","addr:full","addr:housename","addr:housenumber","addr:interpolation","addr:number","addr:postcode","addr:street","addr:street:source","alcohol","alt_name","amenity","artwork_type","atm","bicycle:repair","books","brand","building","car_repair","clothes","contact:email","contact:facebook","contact:website","craft","created_by","cuisine","description","designation","diaper","diet:gluten_free","dispensing","distillery","disused:amenity","disused:name","disused:shop","doityourself","email","facebook","fair_trade","fax","fee","female","fhrs:id","fish","from","gallery","healthcare","healthcare:speciality","lawyer","leisure","level","male","massage","medical_system","music","music_genre","name","note","office","old_name","old_old_name","opening_hours","opening_hours:url","operator","organic","payment:bitcoin","phone","religion","rental","repair","retail","roof:levels","second_hand","self_service","service","service:bicycle:rental","service:bicycle:repair","service:bicycle:retail","service:bicycle:second_hand","shop","source","source:shop","tailor:alteration_service","toilets:wheelchair","tourism","trade","twitter","type","uk_postcode_centroid","unisex","url","vending","web","website","wheelchair","wheelchair:description","wholesale"
"node/4277851985",55.9284566,-3.2092678,,,,,,"199",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First Class",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4277851986",55.9272757,-3.2095045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hallmark",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/4277852266",55.9368314,-3.2365127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amma Spices",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/4277852267",55.9397202,-3.2211024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Divine Underfloor Heating & Flooring",,,,,,,,,,,,,,,,,,,,,,,"flooring","survey",,,,,,,,,,,,,,,,
"node/4277852268",55.9428931,-3.201946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glamourize",,,,,,,,,,,,,,,,,,,,,,,"hairdresser",,,,,,,,,,,,,,,,,
"node/4277852270",55.9387561,-3.2241037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sofas & Stuff",,,,,,,,,,,,,,,,,,,,,,,"furniture",,,,,,,,,,,,,,"http://www.sofasandstuff.com/",,,
"node/4277852591",55.9259462,-3.2094734,,,,,,"386",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marchside Property",,,,,,,,,,,,,,,,,,,,,,,"estate_agent",,,,,,,,,,,,,,,,,
"node/4277852593",55.9248597,-3.2099322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"danielle carr",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4277852594",55.9276799,-3.2095649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fool",,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,
"node/4277852595",55.9249127,-3.2099081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pagan osborne",,,,,,,,,,,,,,,,,,,,,,,"estate_agent","survey",,,,,,,,,,,,,,,,
"node/4278020068",55.9260752,-3.164482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A to Z",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/4286676102",55.9619904,-3.2004921,,,,,,"19",,,,"Brandon Terrace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beauty",,,,,,,,,,,,,,,,,,,,,,,"beauty","survey",,,,,,,,,,,,,,,,
"node/4286676104",55.9510211,-3.2034571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Card Factory",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/4286676109",55.9495796,-3.2115902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frontiers Man",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,"http://www.frontiers-man.com/",,,
"node/4286676110",55.9622953,-3.1998453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gayfield Design",,,,,,,,,,,,,,,,,,,,,,,"interior_decoration","survey",,,,,,,,,,,,,,,,
"node/4286676117",55.9620538,-3.1972104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jewson",,,,,"Mo-Fr 07:30-17:00; Sa 08:00-12:00",,,,,,,,,,,,,,,,,,"trade",,,,,,,,,,,,,,"http://www.jewson.co.uk/",,,
"node/4286676118",55.9526786,-3.2005077,,,,,,"34",,,,"Frederick Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Creuset",,,,,,,,,,,,,,,,,,,,,,,"kitchen","survey",,,,,,,,,,,,,,,,
"node/4286676119",55.9620132,-3.200445,,,,,,"17",,,,"Brandon Terrace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martinez",,,,,,,,,,,,,,,,,,,,,,,"antiques","survey",,,,,,,,,,,,,,,,
"node/4286676120",55.9580425,-3.1994123,"Edinburgh",,,,,"47",,,,"Dundas Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quadrant Antiques",,,,,,,,,,,,,,,,,,,,,,,"antiques",,,,,,,,,,,,,,,,,
"node/4286676121",55.9592194,-3.2000124,,,,,,"103",,,,"Dundas Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rag & Bone",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4286676125",55.9580669,-3.1994266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Thrie Estaits",,,,,,,,,,,,,,,,,,,,,,,"antiques",,,,,,,,,,,,,,,,,
"node/4286676126",55.9583308,-3.1995413,,,,,,"65",,,,"Dundas Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicorn Antiques",,,,,,,,,,,,,,,,,,,,,,,"antiques","survey",,,,,,,,,,,,,,,,
"node/4286712026",55.947232,-3.1961377,,,,,,"37",,,,"Grassmarket",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bains",,,,,,,,,,,,,,,,,,,,,,,"confectionery","survey",,,,,,,,,,,,,,,,
"node/4286712030",55.9463218,-3.2139938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NOIRouge",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4286712031",55.9484046,-3.1942132,,,,,,"82",,,,"West Bow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sahara",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.saharalondon.com/",,,
"node/4286712032",55.9473037,-3.1976599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Tailor Retailored",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.thetailorretailored.com",,,
"node/4286712033",55.9487621,-3.193599,,,,,,"16-20",,,,"Victoria Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walker Slater",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,,,,
"node/4286858288",55.9381511,-3.1814754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Causewayside Furniture Centre",,,,,,,,,,,,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,"http://www.causewaysidefurniturecentre.com/",,,
"node/4286858691",55.9440106,-3.183772,,,,,,"125",,,,"Nicolson Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Etre Belle",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4286858692",55.9416805,-3.1819086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gordon Black",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4286858693",55.939252,-3.1818858,,,,,,"7",,,,"Summerhall Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grange Clocks",,,,,,,,,,,,,,,,,,,,,,,"antiques","survey",,,,,,,,,,,,,"http://www.grangeclocks.com/",,,
"node/4286858702",55.938972,-3.1798875,,,,,,"23",,,,"West Preston Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Simpson's Florist",,,,,,,,,,,,,,,,,,,,,,,"florist",,,,,,,,,,,,,,"http://www.simpsonsflorist.co.uk/",,,
"node/4286858703",55.9402195,-3.1807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Dance Shop",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/4287730493",55.9578326,-3.2500481,,,,,,"3-4",,,,"Seaforth Terrace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angus Gordon Hairdressing",,,,,,,,,,"+44 131 332 2833",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.angusgordon.co.uk/",,,
"node/4287730508",55.957578,-3.2494741,,,,,,"238",,,,"Queensferry Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K D Wallace Optician",,,,,,,,,,"+44 131 467 6800",,,,,,,,,,,,,"optician","survey",,,,,,,,,,,,,"http://www.kdwallace.com/",,,
"node/4294294554",55.9716876,-3.154349,,,,,,"1",,,,"Salamander Yards",,,,,,,,,,,,,,,,"roofer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A Thorburn Ltd",,,,,,,,,,"+44 131 554 4623",,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,,,,
"node/4294294555",55.9724481,-3.1562964,,,,,,"4B",,,,"Carron Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annandale Coachworks",,,,,,,,,,,,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/4294294558",55.9722669,-3.1549104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christies","fireplace showroom",,,,,,,,,"+44 131 554 6116",,,,,,,,,,,,,"interior_decoration","survey",,,,,,,,,,,,,"http://www.gcchristies.co.uk/",,,
"node/4294294559",55.9718046,-3.1519933,,,,,,"1A",,,,"Seafield Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Create Carpets and Flooring",,,,,,,,,,,,,,,,,,,,,,,"flooring","survey",,,,,,,,,,,,,,,,
"node/4294294560",55.9722988,-3.1558636,,,,,,"5B",,,,"Carron Place",,,,,,,,,,,,,,,,"joiner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ECG Joinery",,,,,,,,,,"+44 131 467 7405",,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,,,,
"node/4294294561",55.9718672,-3.1537543,,,,,,"124",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edinburgh Carpet & Flooring",,,,,,,,,,"+44 131 553 7294",,,,,,,,,,,,,"flooring","survey",,,,,,,,,,,,,"http://edinburghcarpetwarehouse.co.uk/",,,
"node/4294294562",55.9740424,-3.1589256,,,,,,"67",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First Cars Direct",,,,,,,,,,,,,,,,,,,,,,,"car","survey",,,,,,,,,,,,,"http://www.firstcarsdirect.co.uk/",,,
"node/4294294563",55.9717223,-3.1538819,,,,,,"124",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floors4U",,,,,,,,,,"+44 131 553 7294",,,,,,,,,,,,,"flooring","survey",,,,,,,,,,,,,"http://edinburghcarpetwarehouse.co.uk/",,,
"node/4294294565",55.9729477,-3.1567969,,,,,,"90",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McConechy's Tyre, Exhausts, Servicing",,,,,,,,,,"+44 131 554 0301",,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/4294294566",55.9713111,-3.1516975,,,,,,"1-2",,,,"Seafield Place",,,,,,,,,,,,,,,,"electrician",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Primrose Jackson",,,,,,,,,,"+44 131 555 2225",,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,,,,
"node/4294294570",55.969642,-3.1460186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seafield Shed Centre",,,,,,,,,,"+44 131 553 6565",,,,,,,,,,,,,"hardware","survey",,,,,,,,,,,,,"http://www.seafieldshedcentre.co.uk/",,,
"node/4294294573",55.9726822,-3.1561111,,,,,,"102-104",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wet Walls & Ceilings",,,,,,,,,,,,,,,,,,,,,,,"trade","survey",,,,,,,,,,,,,"http://www.wetwallsandceilings.co.uk/",,,
"node/4296751185",55.9669672,-3.156712,,,,,,"95",,,,"Restalrig Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lydia Hairdressing",,,,,,,,,,"+44 131 554 9800",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4298823428",55.9714422,-3.1535748,,,,,,"3",,,,"Salamander Yards",,,,,,,,,,,,,,,,"roofer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A Thorburn Ltd",,,,,,,,,,"+44 131 554 4623",,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,,,,
"node/4298823429",55.9728105,-3.1574551,,,,,,"2",,,,"Carron Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BOC Gas and Gear",,,,,,,,,,,,,,,,,,,,,,,"gas","survey",,,,,,,,,,,,,"http://www.boconline.co.uk/en/how-to-buy/boc-retail-stores/edinburgh/edinburgh.html/",,,
"node/4298823430",55.9721528,-3.1552656,,,,,,"16",,,,"Salamander Yards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sales@bookspeed.com",,,,,,,,,,,,,,,,,,,,"Bookspeed Wholesalers",,,,,,,,,,"+44 131 467 8100",,,,,,,,,,,,,"books","survey",,,,,,,,,,,,,"http://www.bookspeed.com/",,,
"node/4298823431",55.9719911,-3.1554144,,,,,,"15",,,,"Salamander Yards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sales@capitalwholesalers.com",,,,,,,,,,,,,,,,,,,,"Capital Wholesalers",,,,,,,,,,"+44 131 553 6522",,,,,,,,,,,,,"greengrocer","survey",,,,,,,,,,,,,"http://www.capitalwholesalers.com/index.html/",,,
"node/4298823432",55.9745417,-3.1599247,,,,,,"26A",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direct Slating",,,,,,,,,,,,,,,,,,,,,,,"trade","survey",,,,,"building_supplies",,,,,,,,,,,
"node/4298823436",55.9725516,-3.1541846,,,,,,"79",,,,"Salamander Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"leith.hiredesk@gap-group.co.uk",,,,,,,,,,,,,,,,,,,,"GAP Group Plant and Tool Hire",,,,,,,,,,"+44 131 554 0503",,,,,,,,,,,,,"hardware","survey",,,,,,,,,,,,,"http://www.gap-group.co.uk/contact-us/find-a-depot/10-edinburgh-leith-plant-tools?lat=55.953252&lng=-3.188266999999996&postcode=edinburgh/",,,
"node/4298824216",55.9729597,-3.1572699,,,,,,"6",,,,"Carron Place",,,,,,,,,,,,,,,,"plumber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"JSB Plumbing",,,,,,,,,,,,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,,,,
"node/4298824223",55.9722197,-3.160897,,,,,,"9",,,,"Links Gardens Lane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Redcroft Motors",,,,,,,,,,"+44 131 553 2648",,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/4298824224",55.9722126,-3.1613819,,,,,,"33",,,,"Salamander Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roofing and Building Supply",,,,,,,,,,,,,,,,,,,,,,,"trade","survey",,,,,"building_supplies",,,,,,,,,,,
"node/4298824226",55.9730881,-3.1573408,,,,,,"7A",,,,"Carron Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SCZ Print",,,,,,,,,,,,,,,,,,,,,,,"copyshop","survey",,,,,,,,,,,,,,,,
"node/4298824227",55.9708907,-3.1516153,,,,,,"4",,,,"Seafield Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seafield Service and Repair Centre",,,,,,,,,,,,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/4298824228",55.9719864,-3.1612644,,,,,,"5-6",,,,"Links Gardens Lane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T McLean Car Body Repairs",,,,,,,,,,,,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/4305204742",55.9403166,-3.2127604,,,,,,,,"14",,"St Peter's Place",,,,,,,,,,,,,,,,,,,"Recumbent bikes and trikes, tours, circe tandems, airnimal folders, paper bicycle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laid Back Bikes",,,,,"Sa 10:00-17:30 || ""on appointment""",,,,,,,,,,,,,,,,,,"bicycle","survey",,,,,,,,,,,,,"http://www.laid-back-bikes.scot/",,,
"node/4310776385",55.9073373,-3.2091709,,,,,,"34",,,,"Buckstone Terrace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Majestic Wine Warehouse",,,,,,,,,,,,,,,,,,,,,,,"alcohol","survey",,,,,,,,,,,,,"https://www.majestic.co.uk/",,,
"node/4325865521",55.9776625,-3.2409852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kiosk",,,,,,,,,,,,,,,,,
"node/4337125842",55.9764562,-3.1766598,"Leith, Edinburgh",,,,,"17",,,"EH6 6HD","East Cromwell Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pedal Forth, Edinburgh Bicycle Shop",,,,,"9-5pm, Monday-Saturday",,,,,"0131 554 9990",,,,,,,,,,,,,"bicycle",,,,,,,,,,,,,,"http://www.pedalforth.co.uk/",,,
"node/4338582498",55.9011426,-3.2046977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zaid's Mini Market",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,,,
"node/4349056389",55.9531813,-3.1933792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tk maxx",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/4350898778",55.9610971,-3.2583827,,,,,,"9",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bensons Hairdressers",,,,,,,,,,"+44 131 332 6661",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.bensons-hairdressers.co.uk/",,,
"node/4350898779",55.9611104,-3.2584267,,,,,,"7",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleur of Blackhall",,,,,"Mo-Fr 09:00-17:00",,,,,"+44 131 332 0926",,,,,,,,,,,,,"florist","survey",,,,,,,,,,,,,"http://www.fleuredinburgh.co.uk/",,,
"node/4350898787",55.9611371,-3.2585146,,,,,,"5",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"joy@joybeautytherapy.co.uk",,,,,,,,,,,,,,,,,,,,"Joy Beauty Therapy",,,,,"Tu-Th 09:00-19:00, Fr-Sa 09:00-17:00",,,,,"+44 131 332 4088",,,,,,,,,,,,,"beauty","survey",,,,,,,,,,,,,"http://www.joybeautytherapy.co.uk/",,,
"node/4350898788",55.9611505,-3.2585585,,,,,,"3",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@urbanvanity.co.uk",,,,,,,,,,,,,,,,,,,,"Urban Vanity",,,,,"Tu 09:00-18:00, We-Th 09:00-21:00, Fr 09:00-18:00, Sa 09:00-16:00",,,,,"+44 131 332 3741",,,,,,,,,,,,,"beauty","survey",,,,,,,,,,,,,"http://www.urbanvanity.co.uk/",,,
"node/4351228755",55.9605676,-3.2560667,,,,,,"12",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blackhall Alterations",,,,,,,,,,"+44 131 332 9864",,,,,,,,,,,,,"dry_cleaning","survey",,,,,,,,,,,,,"http://www.blackhallalterations.co.uk/",,,
"node/4351228776",55.9605191,-3.2555274,,,,,,"14",,,,"Telford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@porteousfunerals.com",,,,,,,,,,,,,,,,,,,,"Porteous Funeral Director",,,,,,,,,,"+44 131 332 3609",,,,,,,,,,,,,"funeral_directors","survey",,,,,,,,,,,,,"http://www.porteousfunerals.com/",,,
"node/4351249847",55.96029,-3.2562509,,,,,,"24",,,,"Hillhouse Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blackhall Express Store",,,,,,,,,,"+44 131 332 3869",,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/4355360023",55.9083002,-3.209412,,,,,,"14",,,,"Buckstone Terrace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Home Hub",,,,,,,,,,,,,,,,,,,,,,,"hardware","survey",,,,,,,,,,,,,,,,
"node/4355665147",55.9240957,-3.2468158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairbairn and Laing",,,,,,,,,,,,,,,,,,,,,,,"hairdresser",,,,,,,,,,,,,,,,,
"node/4355874323",55.9707154,-3.2421751,,,,,,"28",,,,"Ferry Road Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Community Thrift Shop",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,,,,
"node/4355874330",55.9708449,-3.2420094,,,,,,"36",,,,"Ferry Road Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sill Hairdresser",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/4356031959",55.9574399,-3.240794,,,,,,"185",,,,"Craigleith Road",,,"Sainsbury's Blackhall Superstore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sainsbury's",,,,,"Mo-Sa 07:00-22:00; Su 08:00-22:00",,,,,"+44 131 332 0704",,,,,,,,,,,,,"supermarket","survey",,,,,,,,,,,,,"https://www.sainsburys.co.uk/",,,
"node/4357377781",55.9586774,-3.2407045,,,,,,"7",,,,"South Groathill Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Argos",,,,,"Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 10:00-18:00",,,,,"+44 345 165 7256",,,,,,,,,,,,,"general","survey",,,,,,,,,,,,,"http://www.argos.co.uk/stores/Edinburgh-Craigleith/",,,
"node/4357377782",55.9587139,-3.243314,,,,,,"16",,,,"South Groathill Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bargain Buys",,,,,"Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 10:00-18:00",,,,,"+44 131 332 4232",,,,,,,,,,,,,"general_store","survey",,,,,,,,,,,,,"https://www.bargain-buys.com/",,,
"node/4357377784",55.9591724,-3.2432539,,,,,,"11",,,,"South Groathill Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarks",,,,,"Mo-We 09:30-19:00; Th 09:30-20:00; Fr 09:30-19:00; Sa 09:00-18:00; Su 10:00-18:00",,,,,"+44 844 499 5553",,,,,,,,,,,,,"shoes","survey",,,,,,,,,,,,,"http://www.clarks.co.uk/storelocator?storeid=0000005553/",,,
"node/4357377785",55.9589872,-3.2406686,,,,,,"6",,,,"South Groathill Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Currys",,,,,"Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 10:00-18:00",,,,,"+44 344 561 1234",,,,,,,,,,,,,"electronics","survey",,,,,,,,,,,,,"http://www.currys.co.uk/gbuk/s/1448/find-a-store.html/",,,
"node/4357377787",55.9595967,-3.2414545,,,,,,"36",,,,"South Groathill Avenue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Homebase",,,,,"Mo-Th 08:00-21:00; Fr 08:00-21:00; Sa 07:00-10:00; Su 09:00-18:00",,,,,"+44 345 640 7120",,,,,,,,,,,,,"doityourself","survey",,,,,,,,,,,,,"http://www.homebase.co.uk/",,,
